  40   3 2.15+06 6.28-03 6.36-03 6.34-03 6.26-03 6.11-03 6.10-03 6.34-03 7.21-03 8.26-03 9.48-03 1.10-02 1.17-02 1.22-02 1.29-02
  41   3 1.22-02 1.97-03 1.94-03 1.88-03 1.79-03 1.55-03 1.28-03 9.66-04 5.81-04 3.61-04 2.10-04 9.57-05 5.08-05 2.65-05 0.00+00
  42   3 3.66-04 1.89-03 1.89-03 1.86-03 1.79-03 1.61-03 1.41-03 1.19-03 9.68-04 8.77-04 8.44-04 8.46-04 8.56-04 8.65-04 8.77-04
  43   3 9.99+01 1.33-03 1.26-03 1.16-03 1.05-03 8.69-04 7.45-04 6.49-04 5.77-04 5.55-04 5.47-04 5.44-04 5.41-04 5.39-04 5.33-04
  44   3 8.79-07 2.60-04 2.47-04 2.30-04 2.08-04 1.68-04 1.32-04 9.60-05 5.52-05 3.33-05 1.89-05 8.38-06 4.38-06 2.25-06 0.00+00
  45   3 3.36-03 2.52-03 2.47-03 2.41-03 2.29-03 2.01-03 1.68-03 1.29-03 7.83-04 4.86-04 2.83-04 1.28-04 6.74-05 3.48-05 0.00+00
  46   3 3.01-06 3.21-04 3.10-04 2.95-04 2.71-04 2.27-04 1.89-04 1.51-04 1.13-04 9.49-05 8.44-05 7.78-05 7.56-05 7.46-05 7.38-05
  47   3 1.00-30 5.77-04 5.35-04 4.87-04 4.24-04 3.25-04 2.46-04 1.73-04 9.58-05 5.66-05 3.16-05 1.38-05 7.15-06 3.65-06 0.00+00
  48   3 4.89+01 3.78-03 3.71-03 3.66-03 3.56-03 3.25-03 2.83-03 2.26-03 1.44-03 9.22-04 5.48-04 2.53-04 1.35-04 7.00-05 0.00+00
  49   3 3.72-01 2.49-03 2.47-03 2.42-03 2.32-03 2.05-03 1.73-03 1.35-03 8.56-04 5.48-04 3.27-04 1.51-04 8.09-05 4.22-05 0.00+00
   5   4 6.66-03 5.43-01 4.97-01 4.66-01 4.47-01 4.79-01 4.96-01 4.57-01 3.66-01 3.06-01 2.64-01 2.30-01 2.15-01 2.06-01 1.95-01
   6   4 1.39+02 7.97-02 6.77-02 5.59-02 4.54-02 4.18-02 4.02-02 3.34-02 2.11-02 1.35-02 8.21-03 4.28-03 2.78-03 2.01-03-7.64-05
   7   4 2.05-01 1.45-01 1.43-01 1.39-01 1.45-01 1.78-01 1.85-01 1.59-01 1.04-01 6.82-02 4.20-02 2.07-02 1.17-02 6.55-03 6.59-05
   8   4 7.74+09 6.20-01 4.32-01 2.84-01 1.78-01 9.77-02 6.51-02 4.72-02 3.96-02 4.32-02 5.32-02 7.35-02 9.27-02 1.14-01-3.54-02
   9   4 1.41+00 6.15-02 3.99-02 2.85-02 2.25-02 1.75-02 1.38-02 1.02-02 6.32-03 4.13-03 2.55-03 1.25-03 6.94-04 3.75-04 0.00+00
  10   4 7.54+05 4.23-01 3.26-01 2.72-01 2.43-01 2.26-01 2.23-01 2.27-01 2.41-01 2.54-01 2.67-01 2.79-01 2.84-01 2.87-01 2.92-01
  11   4 1.36+06 2.71-01 1.78-01 1.26-01 9.76-02 7.66-02 6.29-02 5.19-02 4.31-02 4.04-02 4.01-02 4.15-02 4.24-02 4.31-02 4.39-02
  12   4 1.66+06 6.19-02 4.01-02 2.72-02 2.00-02 1.44-02 1.06-02 7.26-03 4.04-03 2.44-03 1.40-03 6.39-04 3.51-04 1.99-04-2.35-06
  13   4 6.76+10 2.25-01 2.19-01 2.14-01 2.17-01 2.27-01 2.42-01 2.72-01 3.47-01 4.37-01 5.56-01 7.48-01 9.12-01 1.09+00-2.79-01
  14   4 1.21+11 5.31-01 5.38-01 5.37-01 5.48-01 5.87-01 6.48-01 7.58-01 1.01+00 1.29+00 1.66+00 2.24+00 2.74+00 3.26+00-8.35-01
  15   4 9.62+01 1.23-01 1.09-01 1.02-01 1.04-01 1.00-01 8.78-02 7.25-02 5.55-02 4.70-02 4.20-02 3.93-02 3.88-02 3.88-02 3.97-02
  16   4 5.58+08 1.07-01 9.15-02 8.31-02 8.07-02 7.47-02 6.34-02 4.96-02 3.27-02 2.35-02 1.79-02 1.50-02 1.52-02 1.64-02-3.84-03
  17   4 7.64+02 4.58-02 3.73-02 3.44-02 3.48-02 3.27-02 2.74-02 2.09-02 1.29-02 8.24-03 4.91-03 2.29-03 1.24-03 6.65-04 1.35-05
  18   4 3.28+09 9.42-02 6.46-02 4.54-02 3.20-02 2.04-02 1.48-02 1.12-02 8.98-03 8.88-03 9.98-03 1.29-02 1.58-02 1.92-02-5.88-03
  19   4 9.17-01 2.12-02 1.39-02 1.07-02 8.53-03 6.18-03 4.73-03 3.52-03 2.22-03 1.47-03 9.23-04 4.62-04 2.62-04 1.44-04 0.00+00
  20   4 3.67+05 1.06-01 7.70-02 6.51-02 5.79-02 5.17-02 4.93-02 4.87-02 5.00-02 5.21-02 5.43-02 5.68-02 5.81-02 5.90-02 6.04-02
  21   4 6.61+05 8.83-02 5.71-02 4.40-02 3.54-02 2.62-02 2.08-02 1.66-02 1.28-02 1.11-02 1.02-02 9.78-03 9.72-03 9.74-03 9.82-03
  22   4 7.36+05 2.82-02 1.71-02 1.24-02 9.21-03 6.05-03 4.26-03 2.90-03 1.62-03 9.83-04 5.65-04 2.58-04 1.41-04 7.90-05-4.31-07
  23   4 2.28+10 4.73-02 4.64-02 4.72-02 4.79-02 4.86-02 5.03-02 5.40-02 6.37-02 7.57-02 9.19-02 1.18-01 1.41-01 1.66-01-3.96-02
  24   4 4.09+10 1.06-01 1.04-01 1.06-01 1.09-01 1.17-01 1.27-01 1.44-01 1.80-01 2.21-01 2.73-01 3.55-01 4.25-01 4.98-01-1.19-01
  25   4 1.44+01 4.43-02 4.02-02 3.91-02 3.69-02 3.10-02 2.57-02 2.05-02 1.46-02 1.13-02 9.25-03 7.87-03 7.46-03 7.30-03 7.32-03
  26   4 3.35+06 3.79-02 3.16-02 2.90-02 2.61-02 2.13-02 1.83-02 1.66-02 1.66-02 1.79-02 1.98-02 2.24-02 2.38-02 2.47-02 2.58-02
  27   4 3.25+06 4.23-02 3.60-02 3.36-02 3.08-02 2.56-02 2.25-02 2.10-02 2.20-02 2.44-02 2.75-02 3.14-02 3.35-02 3.47-02 3.62-02
  28   4 1.91-02 3.85-02 3.03-02 2.69-02 2.34-02 1.71-02 1.26-02 9.08-03 5.97-03 4.62-03 3.88-03 3.45-03 3.32-03 3.26-03 3.20-03
  29   4 1.54+06 3.74-02 3.20-02 2.98-02 2.69-02 2.13-02 1.74-02 1.46-02 1.30-02 1.31-02 1.40-02 1.54-02 1.62-02 1.67-02 1.73-02
  30   4 1.02+08 3.41-02 3.10-02 3.01-02 2.84-02 2.40-02 1.99-02 1.54-02 9.84-03 6.50-03 4.20-03 2.51-03 1.95-03 1.74-03-2.96-04
  31   4 4.13+02 1.86-02 1.77-02 1.75-02 1.64-02 1.35-02 1.09-02 8.37-03 5.27-03 3.39-03 2.03-03 9.53-04 5.17-04 2.76-04 3.57-06
  32   4 1.92+09 2.34-02 1.56-02 1.20-02 9.64-03 7.43-03 6.08-03 4.97-03 4.04-03 3.85-03 4.13-03 5.14-03 6.27-03 7.61-03-2.44-03
  33   4 4.07-01 4.37-03 3.50-03 3.09-03 2.76-03 2.29-03 1.90-03 1.49-03 9.73-04 6.57-04 4.20-04 2.16-04 1.25-04 7.07-05 0.00+00
  34   4 2.90+05 2.46-02 2.18-02 2.05-02 1.95-02 1.85-02 1.78-02 1.74-02 1.74-02 1.77-02 1.83-02 1.91-02 1.97-02 2.01-02 2.09-02
  35   4 5.24+05 1.57-02 1.32-02 1.20-02 1.09-02 9.39-03 8.09-03 6.76-03 5.24-03 4.43-03 3.92-03 3.60-03 3.51-03 3.48-03 3.47-03
  36   4 4.98+05 4.71-03 3.86-03 3.43-03 3.05-03 2.49-03 2.00-03 1.49-03 8.93-04 5.56-04 3.24-04 1.50-04 8.21-05 4.62-05-2.08-07
  37   4 1.06+10 1.72-02 1.74-02 1.78-02 1.83-02 1.91-02 1.99-02 2.11-02 2.39-02 2.75-02 3.26-02 4.10-02 4.84-02 5.64-02-1.32-02
  38   4 1.90+10 3.85-02 3.92-02 4.02-02 4.20-02 4.56-02 4.95-02 5.52-02 6.68-02 7.96-02 9.62-02 1.23-01 1.46-01 1.70-01-3.96-02
  39   4 2.97+01 1.38-02 1.36-02 1.34-02 1.31-02 1.20-02 1.06-02 8.76-03 6.27-03 4.80-03 3.81-03 3.12-03 2.89-03 2.79-03 2.75-03
  40   4 2.14+06 9.72-03 9.78-03 9.70-03 9.46-03 8.91-03 8.44-03 8.12-03 8.30-03 8.95-03 9.88-03 1.11-02 1.19-02 1.23-02 1.30-02
  41   4 2.22+06 1.21-02 1.21-02 1.20-02 1.18-02 1.12-02 1.09-02 1.08-02 1.16-02 1.29-02 1.46-02 1.67-02 1.78-02 1.85-02 1.95-02
  42   4 5.04-03 7.06-03 7.05-03 6.93-03 6.64-03 5.88-03 5.03-03 4.06-03 2.92-03 2.33-03 1.99-03 1.77-03 1.71-03 1.68-03 1.65-03
  43   4 1.13+02 2.17-03 2.05-03 1.90-03 1.69-03 1.38-03 1.15-03 9.49-04 7.72-04 6.98-04 6.57-04 6.31-04 6.19-04 6.12-04 6.00-04
  44   4 8.37+01 1.90-03 1.80-03 1.67-03 1.51-03 1.26-03 1.06-03 8.99-04 7.52-04 6.92-04 6.62-04 6.42-04 6.34-04 6.29-04 6.18-04
  45   4 8.40+05 9.11-03 9.01-03 8.84-03 8.53-03 7.83-03 7.11-03 6.39-03 5.81-03 5.78-03 6.05-03 6.56-03 6.88-03 7.10-03 7.40-03
  46   4 6.01-06 1.27-03 1.21-03 1.13-03 1.02-03 8.20-04 6.54-04 4.95-04 3.29-04 2.45-04 1.94-04 1.59-04 1.46-04 1.40-04 1.33-04
  47   4 6.30+01 2.13-03 1.99-03 1.84-03 1.64-03 1.32-03 1.08-03 8.72-04 6.75-04 5.87-04 5.37-04 5.04-04 4.91-04 4.82-04 4.70-04
  48   4 4.05+07 1.14-02 1.11-02 1.10-02 1.07-02 9.77-03 8.51-03 6.81-03 4.41-03 2.90-03 1.83-03 1.02-03 7.26-04 5.95-04-8.44-05
  49   4 3.62+02 7.45-03 7.40-03 7.25-03 6.94-03 6.13-03 5.19-03 4.06-03 2.57-03 1.64-03 9.80-04 4.57-04 2.47-04 1.32-04 1.41-06
   6   5 7.12-07 1.33-01 1.12-01 9.28-02 7.53-02 6.91-02 6.62-02 5.48-02 3.41-02 2.13-02 1.24-02 5.64-03 3.00-03 1.56-03 0.00+00
   7   5 3.25-01 2.42-01 2.38-01 2.33-01 2.42-01 2.96-01 3.08-01 2.65-01 1.74-01 1.14-01 7.02-02 3.47-02 1.97-02 1.10-02 2.20-05
   8   5 1.30+10 1.03+00 7.31-01 4.82-01 3.02-01 1.65-01 1.10-01 7.96-02 6.66-02 7.26-02 8.94-02 1.24-01 1.56-01 1.92-01-5.94-02
   9   5 3.02+06 7.74-02 5.01-02 3.59-02 2.86-02 2.33-02 1.98-02 1.72-02 1.56-02 1.57-02 1.65-02 1.78-02 1.85-02 1.90-02 1.96-02
  10   5 2.26+06 2.82-01 1.80-01 1.27-01 9.80-02 7.68-02 6.31-02 5.20-02 4.32-02 4.05-02 4.03-02 4.16-02 4.26-02 4.33-02 4.41-02
  11   5 1.05+06 8.68-01 6.60-01 5.40-01 4.75-01 4.33-01 4.17-01 4.14-01 4.27-01 4.43-01 4.60-01 4.78-01 4.86-01 4.91-01 4.97-01
  12   5 6.58+01 9.05-02 5.86-02 4.05-02 3.07-02 2.28-02 1.71-02 1.18-02 6.63-03 4.00-03 2.30-03 1.04-03 5.47-04 2.83-04 0.00+00
  13   5 4.50+09 8.79-02 7.91-02 7.59-02 7.80-02 7.72-02 7.12-02 6.51-02 6.19-02 6.43-02 7.06-02 8.27-02 9.35-02 1.05-01-1.87-02
  14   5 4.03+10 3.06-01 2.92-01 2.84-01 2.89-01 2.97-01 3.04-01 3.24-01 3.89-01 4.75-01 5.91-01 7.82-01 9.46-01 1.12+00-2.78-01
  15   5 1.62+11 1.08+00 1.08+00 1.07+00 1.09+00 1.16+00 1.26+00 1.46+00 1.91+00 2.44+00 3.12+00 4.21+00 5.14+00 6.12+00-1.57+00
  16   5 2.58+08 1.68-01 1.44-01 1.31-01 1.28-01 1.18-01 9.95-02 7.65-02 4.78-02 3.13-02 2.03-02 1.25-02 1.01-02 9.40-03-1.78-03
  17   5 2.80+02 7.60-02 6.19-02 5.71-02 5.78-02 5.44-02 4.55-02 3.47-02 2.15-02 1.37-02 8.15-03 3.80-03 2.05-03 1.09-03 4.93-06
  18   5 5.54+09 1.74-01 1.18-01 8.19-02 5.67-02 3.54-02 2.54-02 1.91-02 1.52-02 1.50-02 1.68-02 2.17-02 2.67-02 3.24-02-9.95-03
  19   5 1.48+06 2.99-02 1.89-02 1.42-02 1.12-02 8.28-03 6.62-03 5.43-03 4.47-03 4.12-03 4.02-03 4.09-03 4.18-03 4.25-03 4.38-03
  20   5 1.11+06 9.75-02 6.12-02 4.61-02 3.64-02 2.66-02 2.09-02 1.67-02 1.29-02 1.11-02 1.02-02 9.79-03 9.74-03 9.76-03 9.86-03
  21   5 5.18+05 2.41-01 1.71-01 1.42-01 1.24-01 1.06-01 9.77-02 9.31-02 9.17-02 9.31-02 9.54-02 9.84-02 1.00-01 1.01-01 1.03-01
  22   5 5.49+01 5.12-02 3.04-02 2.16-02 1.58-02 1.03-02 7.20-03 4.88-03 2.72-03 1.64-03 9.44-04 4.25-04 2.24-04 1.16-04 0.00+00
  23   5 1.52+09 3.07-02 2.79-02 2.71-02 2.57-02 2.21-02 1.90-02 1.63-02 1.37-02 1.29-02 1.30-02 1.43-02 1.56-02 1.72-02-2.65-03
  24   5 1.36+10 7.84-02 7.42-02 7.41-02 7.31-02 6.97-02 6.78-02 6.82-02 7.42-02 8.43-02 9.93-02 1.25-01 1.48-01 1.72-01-3.95-02
  25   5 5.47+10 2.20-01 2.16-01 2.20-01 2.25-01 2.36-01 2.51-01 2.80-01 3.43-01 4.17-01 5.12-01 6.65-01 7.95-01 9.33-01-2.22-01
  26   5 4.78+05 3.49-02 2.77-02 2.47-02 2.16-02 1.61-02 1.24-02 9.57-03 7.44-03 6.80-03 6.70-03 6.94-03 7.12-03 7.24-03 7.36-03
  27   5 1.59+06 6.10-02 5.06-02 4.63-02 4.12-02 3.18-02 2.52-02 2.03-02 1.68-02 1.61-02 1.65-02 1.76-02 1.83-02 1.88-02 1.94-02
  28   5 7.17+06 1.19-01 1.00-01 9.23-02 8.41-02 7.02-02 6.21-02 5.85-02 6.14-02 6.82-02 7.70-02 8.80-02 9.38-02 9.73-02 1.01-01
  29   5 7.97+05 4.55-02 3.81-02 3.57-02 3.22-02 2.43-02 1.85-02 1.41-02 1.05-02 9.27-03 8.93-03 9.12-03 9.34-03 9.50-03 9.70-03
  30   5 5.25+07 5.64-02 5.10-02 4.95-02 4.66-02 3.93-02 3.24-02 2.50-02 1.56-02 1.01-02 6.12-03 3.14-03 2.02-03 1.47-03-1.52-04
  31   5 1.66+02 3.08-02 2.95-02 2.90-02 2.72-02 2.24-02 1.82-02 1.39-02 8.76-03 5.64-03 3.38-03 1.58-03 8.56-04 4.55-04 1.37-06
  32   5 3.27+09 3.72-02 2.50-02 1.95-02 1.58-02 1.23-02 1.01-02 8.27-03 6.74-03 6.44-03 6.92-03 8.63-03 1.06-02 1.28-02-4.15-03
  33   5 1.21+06 4.91-03 4.06-03 3.67-03 3.34-03 2.90-03 2.53-03 2.17-03 1.78-03 1.60-03 1.50-03 1.48-03 1.49-03 1.50-03 1.54-03
  34   5 9.07+05 1.58-02 1.32-02 1.20-02 1.09-02 9.37-03 8.07-03 6.74-03 5.23-03 4.42-03 3.91-03 3.60-03 3.51-03 3.48-03 3.48-03
  35   5 4.24+05 5.29-02 4.65-02 4.35-02 4.11-02 3.81-02 3.60-02 3.40-02 3.25-02 3.22-02 3.25-02 3.35-02 3.42-02 3.47-02 3.59-02
  36   5 4.58+01 7.58-03 6.31-03 5.66-03 5.04-03 4.12-03 3.32-03 2.48-03 1.49-03 9.24-04 5.39-04 2.45-04 1.30-04 6.75-05 0.00+00
  37   5 7.04+08 9.37-03 9.33-03 9.26-03 9.09-03 8.52-03 7.74-03 6.77-03 5.60-03 5.08-03 4.94-03 5.20-03 5.60-03 6.09-03-8.83-04
  38   5 6.32+09 2.65-02 2.66-02 2.68-02 2.70-02 2.72-02 2.71-02 2.71-02 2.84-02 3.11-02 3.55-02 4.37-02 5.10-02 5.89-02-1.32-02
  39   5 2.54+10 7.99-02 8.10-02 8.30-02 8.61-02 9.22-02 9.87-02 1.08-01 1.28-01 1.51-01 1.81-01 2.30-01 2.72-01 3.18-01-7.43-02
  40   5 3.04+05 6.66-03 6.67-03 6.58-03 6.34-03 5.73-03 5.06-03 4.36-03 3.65-03 3.41-03 3.37-03 3.49-03 3.59-03 3.65-03 3.75-03
  41   5 1.09+06 1.41-02 1.40-02 1.38-02 1.34-02 1.22-02 1.10-02 9.79-03 8.69-03 8.49-03 8.75-03 9.38-03 9.79-03 1.01-02 1.05-02
  42   5 4.57+06 3.20-02 3.22-02 3.20-02 3.14-02 3.00-02 2.90-02 2.87-02 3.07-02 3.41-02 3.83-02 4.37-02 4.67-02 4.85-02 5.10-02
  43   5 2.12+01 1.44-03 1.38-03 1.29-03 1.17-03 9.58-04 7.84-04 6.23-04 4.60-04 3.83-04 3.38-04 3.08-04 2.98-04 2.92-04 2.84-04
  44   5 4.97+01 2.89-03 2.71-03 2.50-03 2.21-03 1.76-03 1.41-03 1.09-03 7.71-04 6.19-04 5.27-04 4.64-04 4.40-04 4.27-04 4.09-04
  45   5 4.35+05 1.06-02 1.04-02 1.01-02 9.62-03 8.56-03 7.42-03 6.19-03 4.83-03 4.23-03 3.98-03 3.97-03 4.03-03 4.09-03 4.19-03
  46   5 2.38+02 6.21-03 5.87-03 5.44-03 4.88-03 4.01-03 3.38-03 2.86-03 2.41-03 2.24-03 2.16-03 2.10-03 2.08-03 2.06-03 2.02-03
  47   5 3.95+01 1.95-03 1.84-03 1.71-03 1.54-03 1.25-03 1.02-03 8.07-04 5.86-04 4.78-04 4.12-04 3.66-04 3.49-04 3.39-04 3.25-04
  48   5 2.16+07 1.88-02 1.84-02 1.81-02 1.76-02 1.60-02 1.39-02 1.11-02 7.10-03 4.58-03 2.78-03 1.38-03 8.51-04 5.79-04-4.51-05
  49   5 1.45+02 1.24-02 1.23-02 1.21-02 1.15-02 1.02-02 8.63-03 6.75-03 4.26-03 2.73-03 1.63-03 7.58-04 4.09-04 2.17-04 5.33-07
   7   6 2.57+07 2.56+00 2.59+00 2.64+00 2.74+00 2.97+00 3.25+00 3.62+00 4.27+00 4.84+00 5.45+00 6.24+00 6.80+00 7.35+00-7.33-01
   8   6 1.00-30 1.43-01 9.71-02 6.29-02 3.88-02 2.07-02 1.30-02 8.11-03 4.30-03 2.60-03 1.52-03 7.08-04 3.83-04 2.02-04 0.00+00
   9   6 1.00-30 1.27-02 8.20-03 5.75-03 4.41-03 3.34-03 2.57-03 1.84-03 1.07-03 6.53-04 3.77-04 1.70-04 8.99-05 4.64-05 0.00+00
  10   6 7.14+06 4.35-02 2.74-02 1.88-02 1.41-02 1.04-02 7.91-03 5.64-03 3.26-03 2.01-03 1.19-03 5.85-04 3.64-04 2.56-04-3.18-05
  11   6 1.46+02 6.46-02 4.17-02 2.92-02 2.23-02 1.68-02 1.29-02 9.25-03 5.35-03 3.28-03 1.89-03 8.54-04 4.50-04 2.33-04 0.00+00
  12   6 1.00-30 9.69-02 8.48-02 7.78-02 7.48-02 7.53-02 7.78-02 8.21-02 8.99-02 9.60-02 1.01-01 1.07-01 1.09-01 1.11-01 1.13-01
  13   6 1.00-30 1.54-02 1.29-02 1.17-02 1.14-02 1.06-02 9.03-03 7.06-03 4.47-03 2.87-03 1.72-03 7.99-04 4.27-04 2.23-04 0.00+00
  14   6 4.20+04 2.60-02 2.19-02 2.00-02 1.95-02 1.83-02 1.58-02 1.27-02 8.62-03 6.20-03 4.49-03 3.19-03 2.67-03 2.39-03 2.06-03
  15   6 2.20-02 3.51-02 2.97-02 2.71-02 2.65-02 2.47-02 2.11-02 1.65-02 1.04-02 6.71-03 4.01-03 1.86-03 9.97-04 5.20-04 0.00+00
  16   6 6.58+06 1.01-01 1.00-01 1.01-01 1.05-01 1.14-01 1.27-01 1.48-01 1.89-01 2.24-01 2.57-01 2.90-01 3.05-01 3.13-01 3.22-01
  17   6 5.10+10 5.25-02 5.12-02 5.24-02 5.61-02 6.42-02 7.55-02 9.69-02 1.50-01 2.14-01 2.99-01 4.40-01 5.63-01 6.96-01-2.17-01
  18   6 1.00-30 2.28-02 1.51-02 1.02-02 6.80-03 4.00-03 2.71-03 1.84-03 1.08-03 6.83-04 4.12-04 1.97-04 1.08-04 5.72-05 0.00+00
  19   6 1.00-30 4.55-03 2.93-03 2.24-03 1.77-03 1.27-03 9.63-04 6.97-04 4.13-04 2.56-04 1.49-04 6.77-05 3.58-05 1.85-05 0.00+00
  20   6 3.69+06 1.50-02 9.38-03 7.01-03 5.47-03 3.90-03 2.93-03 2.12-03 1.25-03 7.79-04 4.59-04 2.19-04 1.29-04 8.27-05-6.69-06
  21   6 1.25+02 2.24-02 1.44-02 1.11-02 8.80-03 6.37-03 4.83-03 3.49-03 2.07-03 1.28-03 7.47-04 3.39-04 1.79-04 9.27-05 0.00+00
  22   6 1.00-30 2.49-02 1.97-02 1.78-02 1.68-02 1.63-02 1.65-02 1.73-02 1.90-02 2.04-02 2.18-02 2.32-02 2.39-02 2.44-02 2.51-02
  23   6 1.00-30 5.10-03 4.49-03 4.30-03 4.03-03 3.40-03 2.82-03 2.20-03 1.40-03 9.08-04 5.46-04 2.56-04 1.38-04 7.20-05 0.00+00
  24   6 3.64+03 8.76-03 7.61-03 7.26-03 6.81-03 5.74-03 4.77-03 3.74-03 2.43-03 1.62-03 1.04-03 5.71-04 3.83-04 2.78-04 1.59-04
  25   6 5.72-03 1.21-02 1.05-02 1.01-02 9.46-03 7.98-03 6.60-03 5.14-03 3.28-03 2.12-03 1.28-03 5.98-04 3.21-04 1.68-04 0.00+00
  26   6 2.40-06 6.03-03 4.71-03 4.25-03 3.83-03 3.01-03 2.35-03 1.73-03 1.03-03 6.33-04 3.65-04 1.64-04 8.61-05 4.43-05 0.00+00
  27   6 2.32+02 1.23-02 9.97-03 9.25-03 8.55-03 7.32-03 6.60-03 6.24-03 6.19-03 6.32-03 6.48-03 6.68-03 6.78-03 6.85-03 6.95-03
  28   6 4.54-06 1.09-02 8.48-03 7.67-03 6.89-03 5.43-03 4.24-03 3.11-03 1.85-03 1.14-03 6.57-04 2.95-04 1.55-04 7.97-05 0.00+00
  29   6 4.63+02 1.61-02 1.34-02 1.25-02 1.17-02 1.04-02 9.89-03 1.00-02 1.09-02 1.17-02 1.24-02 1.31-02 1.34-02 1.36-02 1.39-02
  30   6 9.66+05 2.15-02 1.89-02 1.84-02 1.81-02 1.81-02 1.92-02 2.15-02 2.62-02 3.03-02 3.42-02 3.79-02 3.97-02 4.07-02 4.19-02
  31   6 2.63+10 1.80-02 1.68-02 1.68-02 1.71-02 1.78-02 1.98-02 2.39-02 3.45-02 4.74-02 6.48-02 9.40-02 1.20-01 1.48-01-4.68-02
  32   6 1.00-30 4.36-03 2.73-03 2.01-03 1.57-03 1.20-03 9.68-04 7.52-04 4.88-04 3.24-04 2.00-04 9.72-05 5.35-05 2.86-05 0.00+00
  33   6 1.00-30 8.48-04 7.00-04 6.29-04 5.67-04 4.75-04 3.89-04 2.95-04 1.79-04 1.12-04 6.51-05 2.95-05 1.56-05 8.08-06 0.00+00
  34   6 2.43+06 2.62-03 2.13-03 1.90-03 1.71-03 1.43-03 1.17-03 8.87-04 5.39-04 3.38-04 1.99-04 9.41-05 5.47-05 3.46-05-3.14-06
  35   6 1.04+02 4.14-03 3.46-03 3.13-03 2.83-03 2.38-03 1.95-03 1.48-03 8.97-04 5.60-04 3.26-04 1.48-04 7.83-05 4.05-05 0.00+00
  36   6 1.00-30 7.88-03 7.35-03 7.21-03 7.25-03 7.52-03 7.89-03 8.40-03 9.28-03 1.01-02 1.09-02 1.19-02 1.26-02 1.32-02 1.42-02
  37   6 1.00-30 1.74-03 1.72-03 1.68-03 1.62-03 1.47-03 1.27-03 1.01-03 6.51-04 4.22-04 2.54-04 1.19-04 6.38-05 3.34-05 0.00+00
  38   6 7.66+03 2.98-03 2.90-03 2.83-03 2.72-03 2.46-03 2.13-03 1.70-03 1.11-03 7.35-04 4.59-04 2.39-04 1.50-04 1.01-04 4.62-05
  39   6 1.71-02 4.12-03 4.03-03 3.94-03 3.80-03 3.43-03 2.96-03 2.36-03 1.52-03 9.86-04 5.93-04 2.77-04 1.49-04 7.79-05 0.00+00
  40   6 1.78-06 1.50-03 1.52-03 1.52-03 1.48-03 1.35-03 1.16-03 9.10-04 5.69-04 3.58-04 2.10-04 9.52-05 5.02-05 2.59-05 0.00+00
  41   6 1.92+01 2.99-03 2.98-03 2.97-03 2.94-03 2.88-03 2.80-03 2.74-03 2.71-03 2.73-03 2.77-03 2.83-03 2.86-03 2.88-03 2.92-03
  42   6 5.49-07 2.70-03 2.73-03 2.73-03 2.67-03 2.43-03 2.09-03 1.64-03 1.02-03 6.45-04 3.78-04 1.71-04 9.04-05 4.66-05 0.00+00
  43   6 1.00-30 3.27-04 3.17-04 3.03-04 2.80-04 2.33-04 1.87-04 1.37-04 7.86-05 4.72-05 2.66-05 1.17-05 6.08-06 3.11-06 0.00+00
  44   6 1.74-01 7.63-04 7.31-04 6.95-04 6.48-04 5.70-04 5.04-04 4.42-04 3.80-04 3.55-04 3.45-04 3.45-04 3.46-04 3.47-04 3.47-04
  45   6 4.80+01 4.33-03 4.26-03 4.24-03 4.25-03 4.36-03 4.58-03 4.94-03 5.58-03 6.07-03 6.48-03 6.87-03 7.05-03 7.16-03 7.31-03
  46   6 1.00-30 5.14-04 4.98-04 4.75-04 4.39-04 3.66-04 2.94-04 2.15-04 1.24-04 7.41-05 4.18-05 1.84-05 9.55-06 4.88-06 0.00+00
  47   6 2.19-01 8.53-04 8.15-04 7.75-04 7.23-04 6.40-04 5.73-04 5.10-04 4.52-04 4.31-04 4.26-04 4.30-04 4.34-04 4.36-04 4.37-04
  48   6 2.31+06 5.84-03 5.67-03 5.68-03 5.81-03 6.22-03 6.78-03 7.60-03 9.02-03 1.02-02 1.13-02 1.24-02 1.29-02 1.33-02 1.39-02
  49   6 1.93+10 7.26-03 7.43-03 7.62-03 7.88-03 8.43-03 9.20-03 1.06-02 1.39-02 1.80-02 2.43-02 3.65-02 4.87-02 6.27-02-2.48-02
   8   7 1.14+06 5.59-01 3.90-01 2.56-01 1.59-01 8.46-02 5.25-02 3.21-02 1.62-02 9.26-03 5.14-03 2.27-03 1.22-03 6.71-04-6.44-06
   9   7 2.61+00 6.53-02 4.13-02 2.81-02 2.04-02 1.46-02 1.10-02 7.87-03 4.66-03 2.91-03 1.72-03 7.94-04 4.25-04 2.21-04 0.00+00
  10   7 7.76+02 2.09-01 1.32-01 8.93-02 6.40-02 4.49-02 3.35-02 2.39-02 1.41-02 8.82-03 5.21-03 2.42-03 1.32-03 7.07-04 2.14-05
  11   7 1.41+02 3.10-01 1.98-01 1.36-01 9.97-02 7.17-02 5.43-02 3.90-02 2.31-02 1.45-02 8.56-03 3.97-03 2.15-03 1.14-03 6.41-06
  12   7 2.23+10 1.28-01 8.42-02 5.83-02 4.34-02 3.32-02 2.87-02 2.77-02 3.33-02 4.32-02 5.78-02 8.28-02 1.05-01 1.29-01-3.90-02
